Generation,Individual_ID,Initial_Loss,Peak_Loss,Boundary_Loss,PDE_Loss,Trace_Loss
60,61,0.06274398718123204,0.026423162718146386,1.0301195316112413e-07,0.0,0.0002546910556916449
60,62,0.06249201016247857,0.03032123893625311,6.04527000923128e-08,0.0,0.00025472502714026093
60,63,0.06232161423763359,0.00015231995012233795,1.117883204953351e-07,0.0,0.00025579245587589223
60,64,0.06225121045427539,0.00032228201841728166,1.3185741307263207e-07,0.0,0.00025707976385268386
60,65,0.06850122528064985,2.128120988034213e-05,1.0853992937465088e-07,0.0,0.0002567097346312853
60,66,0.06131025440882423,0.01123725067300086,9.244468433757751e-08,0.0,0.00025599079363947884
60,67,0.061267154021321296,0.01119995108065188,1.5463130537253425e-07,0.0,0.00025612887741225385
60,68,0.06078141212305729,0.00013274587130331726,8.346849891731238e-08,0.0,0.0002577009606982572
60,69,0.06072514795214649,0.0032180882915489317,5.511394418432805e-08,0.0,0.00025641998080161763
60,70,0.05969000780617272,4.558527658940634e-05,1.7536388909567865e-07,0.0,0.0002578632944060902
60,71,0.05958220922587484,0.015479522383732068,0.0,0.0,0.0002547902704843355
60,72,0.05950829292858004,0.0015967231212745507,7.775945090182909e-08,0.0,0.00025836076794138183
60,73,0.05820499526971272,0.001335351983397086,1.027529800085382e-07,0.0,0.0002583126761888751
60,74,0.05805169213609876,0.013208252794767327,1.2091994603592996e-07,0.0,0.0002573889947995754
60,75,0.05766010753569614,0.017997170108867526,7.653665371269584e-08,0.0,0.0002558788523429922
60,76,0.057385868567905805,0.006001592625109679,9.264512879274718e-08,0.0,0.0002587828604422833
60,77,0.08123623538854456,3.5200071518327944e-05,9.546150793320928e-08,0.0,0.0002562111051556186
60,78,0.08497998434171691,3.4974969131355813e-06,8.353778552892524e-08,0.0,0.00025552288131720503
60,79,0.08468795381014015,9.29049093294026e-05,1.2397058069325423e-07,0.0,0.00025399705662059477
60,80,0.08446618738380675,5.779470580753944e-05,4.3523185319782157e-08,0.0,0.000255908087858484
60,81,0.08426997707619824,0.00012794924336529247,4.923398393079564e-08,0.0,0.00025587577719675153
60,82,0.08424040225492144,7.239831345022733e-07,5.349390204109117e-08,0.0,0.00025644839941008817
60,83,0.08370130969802807,5.392331118164158e-05,8.3333696983625e-08,0.0,0.00025451297861612453
60,84,0.08327784081676366,0.010078662271348559,9.319064258508935e-08,0.0,0.00025502741871294475
60,85,0.08325548721545456,1.4082501761718537e-07,6.564326512896431e-08,0.0,0.00025808038313718024
60,86,0.08311879689919839,0.011334268426713185,1.2486928075647468e-07,0.0,0.00025500565114912425
60,87,0.0820363844150191,0.00015204056005094268,7.279634506298552e-08,0.0,0.0002564042455610732
60,88,0.08140664684238294,9.637888999960799e-05,1.0826973967455942e-07,0.0,0.0002553968403890577
60,89,0.08131264216656552,2.574417297496536e-06,0.0,0.0,0.00025774141043221423
60,90,0.08503735710114521,0.0030906927929751746,0.0,0.0,0.00025664407114280084
60,91,0.08065330421960729,0.00045608939021131754,5.2626714894684804e-08,0.0,0.0002553863869834335
60,92,0.08056965456873953,7.860839484654655e-05,4.9765799732291054e-08,0.0,0.0002569736356778799
60,93,0.08033968841071931,0.0017098745095625624,7.067327635691652e-08,0.0,0.00025550566137389765
60,94,0.08023957173132304,0.010139801778502978,2.7707456446380577e-08,0.0,0.00025623482068388623
60,95,0.07949273576782229,9.654084918963995e-05,0.0,0.0,0.00025705084377130585
60,96,0.07831022194896245,0.005512612438348779,2.259244201525773e-08,0.0,0.00025782419680607386
60,97,0.07767174098324593,0.002717262306637641,6.740456064926737e-08,0.0,0.00025622343490186157
60,98,0.0765016849123329,0.009275163766842615,2.0799863209207374e-08,0.0,0.00025694303560709695
60,99,0.07608169093467862,0.014750817842562563,8.897590537272036e-08,0.0,0.0002553161076975099
80,0,14.396500263791788,0.015707698233255477,6.840794419725523e-08,0.0,0.00025303962704310677
80,1,0.05024650687401526,0.030505611070232242,4.877539026726452e-08,0.0,0.0002594381335845676
80,2,0.12931466913467068,0.018672040774216917,5.452997962899443e-08,0.0,0.0002542026658907936
80,3,0.1331293626555443,3.301887370379784e-05,0.0,0.0,0.00025450850121532697
80,4,0.07899601560455521,0.014070417413576486,3.1261418873648905e-08,0.0,0.00025667141054258635
80,5,0.26898511355573756,3.5769815916278035e-06,4.7763412917819525e-08,0.0,0.0002540925517567841
80,6,0.4233332253224221,0.005471203427270815,8.410112074855155e-08,0.0,0.00025384062840550886
80,7,0.5805362768241674,2.688297167940208e-06,5.6674512801209033e-08,0.0,0.00025545980908689414
80,8,0.0896010184617596,0.010015538049989461,1.350320995159579e-07,0.0,0.00025361875543373406
80,9,0.7576994953007405,0.028833857709688628,0.0,0.0,0.000254156226295651
80,10,0.8750893425911264,0.0019507633973049852,5.3640692202254175e-08,0.0,0.00025325245310850404
80,11,0.061267154021321296,0.01119995108065188,1.5463130537253425e-07,0.0,0.00025612887741225385
80,12,0.9543170338209095,1.7952747356323477e-06,3.39714878948733e-08,0.0,0.0002559877036790619
80,13,5.456265123537791,0.020137749283109838,0.0,0.0,0.000254087209566755
80,14,5.302069495017125,0.0018958419927555341,1.252799449239789e-07,0.0,0.0002532955260594643
80,15,4.971876748303306,0.0064114002241089756,8.04608823645168e-08,0.0,0.00025307003134330196
80,16,3.626512573566686,0.010299950291470001,0.0,0.0,0.0002544784738244718
80,17,3.529039579699474,4.123040990616062e-06,4.4366492562330397e-08,0.0,0.00025538589183025164
80,18,1.753046192790007,0.008611942100387565,5.126700985909351e-08,0.0,0.00025359659178486317
80,19,1.4096691922384557,5.0021444397483755e-06,0.0,0.0,0.0002562767819943345
80,20,2.952023249007936,3.8321057231852876e-07,1.1765923681728828e-07,0.0,0.00025482966811350607
80,21,0.09702906907915113,0.0015841477292683093,1.1677482754436063e-07,0.0,0.0002543837948185114
80,22,0.0877411960073238,0.00016523228939396042,0.0,0.0,0.0002561250106347825
80,23,0.11098035904430835,0.0016459798269709734,5.5916827303923883e-08,0.0,0.0002544889996377333
80,24,0.11005236193347415,0.0005846508419168081,5.5658788574810317e-08,0.0,0.0002550691788172171
80,25,0.10733335874815639,0.0007594634279830186,9.295465467549998e-08,0.0,0.0002541534315369119
80,26,0.10398848973434267,0.0021080577744357243,9.051455134190844e-08,0.0,0.00025427710433465384
80,27,0.08641411838646469,0.0057610041911901385,1.1612658727959733e-07,0.0,0.00025427322224758786
80,28,0.0994198739794121,0.004681841405474741,4.1615344080599734e-08,0.0,0.0002543781231347507
80,29,0.09683835968050049,5.505329979213021e-10,6.326513209825796e-08,0.0,0.00025556981633334747
80,30,0.09567463217568624,0.023312840575729663,3.375888042024833e-08,0.0,0.00025439845086763384
80,31,0.09415976929237738,2.555587199356998e-08,7.293146590916664e-08,0.0,0.0002571684638058361
80,32,0.09341784319989463,0.0068424108671294144,3.809291841215433e-08,0.0,0.0002546497017235021
80,33,0.09199616118416562,0.026646858077103843,5.1839837223587115e-08,0.0,0.0002539399459785042
80,34,0.08923704841073754,0.017403953274506348,9.19914220726196e-08,0.0,0.00025416370015135016
80,35,0.09016027402908106,3.0479171674371317e-05,0.0,0.0,0.0002566991625242715
80,36,0.2111087863314124,1.9053109749751878e-06,8.563385717569173e-08,0.0,0.0002544613238962578
80,37,0.8987076025352527,0.022538578620256728,8.024786409343157e-08,0.0,0.00025317287583625467
80,38,0.8180416682079745,0.025990108016819377,6.803243392320455e-08,0.0,0.0002534679276939047
80,39,0.7140967645459249,0.0026750917904613367,4.36655059381136e-08,0.0,0.00025415513372943155
80,40,0.6393013403082906,0.004463474517250772,1.1373832511988054e-07,0.0,0.0002535040143999561
80,41,0.563887135551778,0.0017309142253144534,8.806096946251558e-08,0.0,0.00025385130814700366
80,42,0.4060101265096609,0.006641947571872741,1.0019177251039791e-07,0.0,0.0002533934558317381
80,43,0.38630165932725563,0.010920648851100247,9.452438945845758e-08,0.0,0.00025371068982554324
80,44,0.3511748259517845,0.020925391197607633,1.2009699521223043e-07,0.0,0.00025386756157430167
80,45,0.11348809172971823,5.911378813313931e-08,5.554444153792637e-08,0.0,0.0002587293340442414
80,46,0.2056360157898881,0.009856586909383345,3.604215579688157e-08,0.0,0.0002541922374963474
80,47,0.18871066101792838,1.2850715859915093e-05,5.824848284354361e-08,0.0,0.0002561539462084966
80,48,0.1700755032584404,0.0011163723496504048,4.616262993519526e-08,0.0,0.0002542659853806768
80,49,0.13084012666394276,0.036348342755784316,6.303222352169553e-08,0.0,0.000253569583803288
80,50,0.1305698503912966,0.00464818194094611,4.513536155089949e-08,0.0,0.0002544449196334331
80,51,0.1302280990938101,0.023518314584942652,7.943281804265914e-08,0.0,0.0002537365932831301
80,52,0.12952597510232902,0.00021381880811033576,5.8540704545109535e-08,0.0,0.0002548393970662575
80,53,0.06131025440882423,0.01123725067300086,9.244468433757751e-08,0.0,0.00025599079363947884
80,54,0.06470184955154494,0.002314922937369865,9.805727548887262e-08,0.0,0.00025551490369945634
80,55,0.06456537012331638,0.011195871362608582,1.1042063855911797e-07,0.0,0.00025521152283898
80,56,0.06352067110882717,0.00027068729853879024,8.32172576161638e-08,0.0,0.00025611754938802296
80,57,0.06343277704115857,0.006510069608915826,4.523102585806604e-08,0.0,0.00025602960452460053
80,58,0.06332038541854151,1.1470058696429602e-05,6.862234841948476e-08,0.0,0.00025682262951605834
80,59,0.06314283658966906,0.0033335174854708604,3.409563822703511e-08,0.0,0.00025692241647419414
80,60,0.06298165612378229,0.01286721970909734,5.468777856606198e-08,0.0,0.00025601667381466446
80,61,0.06274398718123204,0.026423162718146386,1.0301195316112413e-07,0.0,0.0002546910556916449
80,62,0.06249201016247857,0.03032123893625311,6.04527000923128e-08,0.0,0.00025472502714026093
80,63,0.062364839446858514,0.03825892758931159,1.1529834782551138e-07,0.0,0.0002545895819671715
80,64,0.06232161423763359,0.00015231995012233795,1.117883204953351e-07,0.0,0.00025579245587589223
80,65,0.06225121045427539,0.00032228201841728166,1.3185741307263207e-07,0.0,0.00025707976385268386
80,66,0.06625488088579025,0.0013048628677620774,6.178380532743827e-08,0.0,0.000257849182807566
80,67,0.06097510593726288,0.032369456320992446,1.0762690376561197e-07,0.0,0.0002547519911800712
80,68,0.06078141212305729,0.00013274587130331726,8.346849891731238e-08,0.0,0.0002577009606982572
80,69,0.06072514795214649,0.0032180882915489317,5.511394418432805e-08,0.0,0.00025641998080161763
80,70,0.05969000780617272,4.558527658940634e-05,1.7536388909567865e-07,0.0,0.0002578632944060902
80,71,0.05958220922587484,0.015479522383732068,0.0,0.0,0.0002547902704843355
80,72,0.05919371896460618,0.00028644194465780436,0.0,0.0,0.0002582842430156488
80,73,0.05820499526971272,0.001335351983397086,1.027529800085382e-07,0.0,0.0002583126761888751
80,74,0.05766010753569614,0.017997170108867526,7.653665371269584e-08,0.0,0.0002558788523429922
80,75,0.057602793761837905,0.007967717255954314,6.311081272994276e-08,0.0,0.0002569832903618281
80,76,0.05604035405026397,0.0107346727747834,1.2518129856134566e-07,0.0,0.00025689158068254673
80,77,0.05422978100564637,0.0015531677518981495,6.261941965259006e-08,0.0,0.00025829160136351607
80,78,0.08325548721545456,1.4082501761718537e-07,6.564326512896431e-08,0.0,0.00025808038313718024
80,79,0.08677238538301676,3.307540431787588e-07,3.2153513219576826e-08,0.0,0.0002562222596416676
80,80,0.08597848403513356,0.00042230572923895995,3.70208554339236e-08,0.0,0.0002561497993750124
80,81,0.08563482049666415,4.148142004484682e-05,6.545196783416663e-08,0.0,0.00025529419121928903
80,82,0.08538826390317981,0.0021900093364391328,0.0,0.0,0.0002570238208457943
80,83,0.08503735710114521,0.0030906927929751746,0.0,0.0,0.00025664407114280084
80,84,0.08497998434171691,3.4974969131355813e-06,8.353778552892524e-08,0.0,0.00025552288131720503
80,85,0.08468795381014015,9.29049093294026e-05,1.2397058069325423e-07,0.0,0.00025399705662059477
80,86,0.08446618738380675,5.779470580753944e-05,4.3523185319782157e-08,0.0,0.000255908087858484
80,87,0.08426997707619824,0.00012794924336529247,4.923398393079564e-08,0.0,0.00025587577719675153
80,88,0.08424040225492144,7.239831345022733e-07,5.349390204109117e-08,0.0,0.00025644839941008817
80,89,0.08407949915695602,7.383897163944903e-05,7.831958265158815e-08,0.0,0.0002553814595380716
80,90,0.08370130969802807,5.392331118164158e-05,8.3333696983625e-08,0.0,0.00025451297861612453
80,91,0.0872208436565526,0.000729055844222427,0.0,0.0,0.00025469890922824524
80,92,0.08302271519278616,0.00482730162895508,0.0,0.0,0.00025675609721621
80,93,0.08290057134054103,0.013868336516331476,6.280856436624635e-08,0.0,0.00025476984006364426
80,94,0.08234175739500486,0.03560385005804138,9.381942347524173e-08,0.0,0.0002543770866583762
80,95,0.08140664684238294,9.637888999960799e-05,1.0826973967455942e-07,0.0,0.0002553968403890577
80,96,0.08131264216656552,2.574417297496536e-06,0.0,0.0,0.00025774141043221423
80,97,0.08115232342759268,0.00797267670597633,0.0,0.0,0.00025496725131858935
80,98,0.08065330421960729,0.00045608939021131754,5.2626714894684804e-08,0.0,0.0002553863869834335
80,99,0.08056965456873953,7.860839484654655e-05,4.9765799732291054e-08,0.0,0.0002569736356778799
100,0,14.396500263791788,0.015707698233255477,6.840794419725523e-08,0.0,0.00025303962704310677
100,1,0.05024650687401526,0.030505611070232242,4.877539026726452e-08,0.0,0.0002594381335845676
100,2,0.7576994953007405,0.028833857709688628,0.0,0.0,0.000254156226295651
100,3,0.2111087863314124,1.9053109749751878e-06,8.563385717569173e-08,0.0,0.0002544613238962578
100,4,0.06298165612378229,0.01286721970909734,5.468777856606198e-08,0.0,0.00025601667381466446
100,5,0.26898511355573756,3.5769815916278035e-06,4.7763412917819525e-08,0.0,0.0002540925517567841
100,6,0.4233332253224221,0.005471203427270815,8.410112074855155e-08,0.0,0.00025384062840550886
100,7,0.0896010184617596,0.010015538049989461,1.350320995159579e-07,0.0,0.00025361875543373406
100,8,0.6393013403082906,0.004463474517250772,1.1373832511988054e-07,0.0,0.0002535040143999561
100,9,0.06097510593726288,0.032369456320992446,1.0762690376561197e-07,0.0,0.0002547519911800712
100,10,0.13084012666394276,0.036348342755784316,6.303222352169553e-08,0.0,0.000253569583803288
100,11,0.8987076025352527,0.022538578620256728,8.024786409343157e-08,0.0,0.00025317287583625467
100,12,5.456265123537791,0.020137749283109838,0.0,0.0,0.000254087209566755
100,13,5.302069495017125,0.0018958419927555341,1.252799449239789e-07,0.0,0.0002532955260594643
100,14,4.971876748303306,0.0064114002241089756,8.04608823645168e-08,0.0,0.00025307003134330196
100,15,3.626512573566686,0.010299950291470001,0.0,0.0,0.0002544784738244718
100,16,3.529039579699474,4.123040990616062e-06,4.4366492562330397e-08,0.0,0.00025538589183025164
100,17,1.753046192790007,0.008611942100387565,5.126700985909351e-08,0.0,0.00025359659178486317
100,18,1.4096691922384557,5.0021444397483755e-06,0.0,0.0,0.0002562767819943345
100,19,0.9543170338209095,1.7952747356323477e-06,3.39714878948733e-08,0.0,0.0002559877036790619
100,20,0.12931466913467068,0.018672040774216917,5.452997962899443e-08,0.0,0.0002542026658907936
100,21,0.11950335401448667,0.00010370405528511893,0.0,0.0,0.0002547244786742174
100,22,0.11348809172971823,5.911378813313931e-08,5.554444153792637e-08,0.0,0.0002587293340442414
100,23,0.1302280990938101,0.023518314584942652,7.943281804265914e-08,0.0,0.0002537365932831301
100,24,0.11098035904430835,0.0016459798269709734,5.5916827303923883e-08,0.0,0.0002544889996377333
100,25,0.11005236193347415,0.0005846508419168081,5.5658788574810317e-08,0.0,0.0002550691788172171
100,26,0.09415976929237738,2.555587199356998e-08,7.293146590916664e-08,0.0,0.0002571684638058361
100,27,0.10733335874815639,0.0007594634279830186,9.295465467549998e-08,0.0,0.0002541534315369119
100,28,0.10398848973434267,0.0021080577744357243,9.051455134190844e-08,0.0,0.00025427710433465384
100,29,0.0994198739794121,0.004681841405474741,4.1615344080599734e-08,0.0,0.0002543781231347507
100,30,0.09847238605025398,0.003987096503716054,6.723381712309841e-08,0.0,0.0002543850657942666
100,31,0.09702906907915113,0.0015841477292683093,1.1677482754436063e-07,0.0,0.0002543837948185114
100,32,0.09683835968050049,5.505329979213021e-10,6.326513209825796e-08,0.0,0.00025556981633334747
100,33,0.09589959686324667,0.000599218759194037,6.136324793548794e-08,0.0,0.0002548662142920583
100,34,0.0953421234215697,9.661934610372102e-07,5.93022596113173e-08,0.0,0.00025613288288866854
100,35,0.09485614811017089,9.89230090119074e-05,4.601092304627387e-08,0.0,0.0002557702055239464
100,36,0.09016027402908106,3.0479171674371317e-05,0.0,0.0,0.0002566991625242715
100,37,0.25435193107536624,2.0415920735596952e-07,4.5944249539473915e-08,0.0,0.00025744017808116906
100,38,0.8750893425911264,0.0019507633973049852,5.3640692202254175e-08,0.0,0.00025325245310850404
100,39,0.8180416682079745,0.025990108016819377,6.803243392320455e-08,0.0,0.0002534679276939047
100,40,0.7140967645459249,0.0026750917904613367,4.36655059381136e-08,0.0,0.00025415513372943155
100,41,0.5805362768241674,2.688297167940208e-06,5.6674512801209033e-08,0.0,0.00025545980908689414
100,42,0.563887135551778,0.0017309142253144534,8.806096946251558e-08,0.0,0.00025385130814700366
100,43,0.4060101265096609,0.006641947571872741,1.0019177251039791e-07,0.0,0.0002533934558317381
100,44,0.38630165932725563,0.010920648851100247,9.452438945845758e-08,0.0,0.00025371068982554324
100,45,0.2549031315288834,0.03304438696785066,9.977230054492098e-08,0.0,0.00025316122196637666
100,46,0.1305698503912966,0.00464818194094611,4.513536155089949e-08,0.0,0.0002544449196334331
100,47,0.2056360157898881,0.009856586909383345,3.604215579688157e-08,0.0,0.0002541922374963474
100,48,0.20261382678907597,2.1498767905510138e-05,1.0674787088121721e-07,0.0,0.0002537567735403585
100,49,0.18871066101792838,1.2850715859915093e-05,5.824848284354361e-08,0.0,0.0002561539462084966
100,50,0.1700755032584404,0.0011163723496504048,4.616262993519526e-08,0.0,0.0002542659853806768
100,51,0.15486860793473547,0.006205766737472273,3.683775670566236e-08,0.0,0.0002540177947588102
100,52,0.14462913582435738,3.761894494029844e-09,9.107116915591355e-08,0.0,0.0002547517534808607
100,53,0.1331293626555443,3.301887370379784e-05,0.0,0.0,0.00025450850121532697
100,54,0.1323242833742267,0.00876644878915391,1.2100183704396083e-07,0.0,0.0002541121923320856
100,55,0.06078141212305729,0.00013274587130331726,8.346849891731238e-08,0.0,0.0002577009606982572
100,56,0.06332038541854151,1.1470058696429602e-05,6.862234841948476e-08,0.0,0.00025682262951605834
100,57,0.06314283658966906,0.0033335174854708604,3.409563822703511e-08,0.0,0.00025692241647419414
100,58,0.06274398718123204,0.026423162718146386,1.0301195316112413e-07,0.0,0.0002546910556916449
100,59,0.0627307145449022,4.5851043563859075e-05,1.1998760383707983e-07,0.0,0.0002554794809467929
100,60,0.06272730433623636,0.006234904864351395,1.3925540268828213e-07,0.0,0.0002551996895615251
100,61,0.06249201016247857,0.03032123893625311,6.04527000923128e-08,0.0,0.00025472502714026093
100,62,0.062364839446858514,0.03825892758931159,1.1529834782551138e-07,0.0,0.0002545895819671715
100,63,0.06232161423763359,0.00015231995012233795,1.117883204953351e-07,0.0,0.00025579245587589223
100,64,0.062310423967584586,0.0014367748824197987,7.366321845168097e-08,0.0,0.00025792529650862245
100,65,0.06225121045427539,0.00032228201841728166,1.3185741307263207e-07,0.0,0.00025707976385268386
100,66,0.06131025440882423,0.01123725067300086,9.244468433757751e-08,0.0,0.00025599079363947884
100,67,0.061267154021321296,0.01119995108065188,1.5463130537253425e-07,0.0,0.00025612887741225385
100,68,0.06667773929570005,0.016301815597601816,4.276866428196511e-08,0.0,0.000254420330080596
100,69,0.06072514795214649,0.0032180882915489317,5.511394418432805e-08,0.0,0.00025641998080161763
100,70,0.05969000780617272,4.558527658940634e-05,1.7536388909567865e-07,0.0,0.0002578632944060902
100,71,0.05958220922587484,0.015479522383732068,0.0,0.0,0.0002547902704843355
100,72,0.05919371896460618,0.00028644194465780436,0.0,0.0,0.0002582842430156488
100,73,0.05883374150974054,0.00011444773281274973,5.996572923570159e-08,0.0,0.0002584463335098855
100,74,0.05820499526971272,0.001335351983397086,1.027529800085382e-07,0.0,0.0002583126761888751
100,75,0.0577452905250772,0.023259557477883108,0.0,0.0,0.00025691011078597366
100,76,0.05766010753569614,0.017997170108867526,7.653665371269584e-08,0.0,0.0002558788523429922
100,77,0.057602793761837905,0.007967717255954314,6.311081272994276e-08,0.0,0.0002569832903618281
100,78,0.05604035405026397,0.0107346727747834,1.2518129856134566e-07,0.0,0.00025689158068254673
100,79,0.05422978100564637,0.0015531677518981495,6.261941965259006e-08,0.0,0.00025829160136351607
100,80,0.08325548721545456,1.4082501761718537e-07,6.564326512896431e-08,0.0,0.00025808038313718024
100,81,0.09199616118416562,0.026646858077103843,5.1839837223587115e-08,0.0,0.0002539399459785042
100,82,0.08923704841073754,0.017403953274506348,9.19914220726196e-08,0.0,0.00025416370015135016
100,83,0.0877411960073238,0.00016523228939396042,0.0,0.0,0.0002561250106347825
100,84,0.0872208436565526,0.000729055844222427,0.0,0.0,0.00025469890922824524
100,85,0.08677238538301676,3.307540431787588e-07,3.2153513219576826e-08,0.0,0.0002562222596416676
100,86,0.08671241342952833,0.008541191969392105,4.7208007885374285e-08,0.0,0.00025519261634808493
100,87,0.08641411838646469,0.0057610041911901385,1.1612658727959733e-07,0.0,0.00025427322224758786
100,88,0.08597848403513356,0.00042230572923895995,3.70208554339236e-08,0.0,0.0002561497993750124
100,89,0.08426997707619824,0.00012794924336529247,4.923398393079564e-08,0.0,0.00025587577719675153
100,90,0.08424040225492144,7.239831345022733e-07,5.349390204109117e-08,0.0,0.00025644839941008817
100,91,0.08407949915695602,7.383897163944903e-05,7.831958265158815e-08,0.0,0.0002553814595380716
100,92,0.08370130969802807,5.392331118164158e-05,8.3333696983625e-08,0.0,0.00025451297861612453
100,93,0.09341784319989463,0.0068424108671294144,3.809291841215433e-08,0.0,0.0002546497017235021
100,94,0.08298461479124646,0.0028674840404058132,1.2025221760013081e-07,0.0,0.0002550804942089642
100,95,0.08290057134054103,0.013868336516331476,6.280856436624635e-08,0.0,0.00025476984006364426
100,96,0.081790063138883,7.37018410113192e-05,0.0,0.0,0.0002565469749173686
100,97,0.08167449501743596,0.005613499886657557,6.62944840126664e-08,0.0,0.00025547466156973004
100,98,0.08140664684238294,9.637888999960799e-05,1.0826973967455942e-07,0.0,0.0002553968403890577
100,99,0.08131264216656552,2.574417297496536e-06,0.0,0.0,0.00025774141043221423
